id,document_id,matter_id,title,type,status,created_at,updated_at
0ae9816e-1b6b-4ae1-99cd-0ebfb83c12a1,test-matter-ci-1783165322737-s5ji21-ws-doc-6,test-matter-ci-1783165322737-s5ji21-ws,Document 6,"",draft,2026-07-04 11:42:02.928,2026-07-04 11:42:02.928
6f9a759a-2fd6-49a2-b25f-9e958e9952e9,doc-mr6alcze-q8itq0,mock-intake-1783165322987-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 11:42:03.01,2026-07-04 11:42:03.01
e3248adb-a5e3-431c-b814-19558cf69f2d,doc-1783165323103,mock-intake-1783165323094-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 11:42:03.104,2026-07-04 11:42:03.104
b91c3040-2912-43d2-a405-3273b87deb56,doc-orig-1783165323198,mock-intake-1783165323194-cdu,Original Doc,representation,active,2026-07-04 11:42:03.198,2026-07-04 11:42:03.198
fa1969c1-765b-4766-8a32-7408f599ea92,doc-mr6ald56-mgvfok,mock-intake-1783165323194-cdu,代理词（更新）,representation,draft,2026-07-04 11:42:03.263,2026-07-04 11:42:03.263
610b959a-72a8-4bf9-bd85-17c8c0dfd36c,doc-mr6ald75-25ire5,mock-intake-1783165323194-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 11:42:03.282,2026-07-04 11:42:03.282
a4fde91f-1100-476d-9ac7-e2efa9d644d5,doc-mr6ald9q-52n967,mock-intake-1783165323371-idem-chdoc,t,challenge_opinion,draft,2026-07-04 11:42:03.402,2026-07-04 11:42:03.402
a98237cf-456d-471f-a752-54e8ac813d85,doc-mr6aldau-ya44n7,mock-intake-1783165323409-idem-docup,代理词（更新）,representation,draft,2026-07-04 11:42:03.431,2026-07-04 11:42:03.431
6d5943c5-f4eb-43b9-82ae-47980a06c79e,test-matter-ci-1783165620124-ujf7u1-ws-doc-1,test-matter-ci-1783165620124-ujf7u1-ws,Document 1,"",draft,2026-07-04 11:47:00.29,2026-07-04 11:47:00.29
7158d3e8-ede9-4415-8485-2bfb003e3be5,test-matter-ci-1783165620124-ujf7u1-ws-doc-2,test-matter-ci-1783165620124-ujf7u1-ws,Document 2,"",draft,2026-07-04 11:47:00.292,2026-07-04 11:47:00.292
bfb109b4-32ca-43fe-afcb-deee3ea5845b,test-matter-ci-1783165620124-ujf7u1-ws-doc-3,test-matter-ci-1783165620124-ujf7u1-ws,Document 3,"",draft,2026-07-04 11:47:00.293,2026-07-04 11:47:00.293
766586df-4ba5-48cd-870e-1ff94b915283,test-matter-ci-1783165620124-ujf7u1-ws-doc-4,test-matter-ci-1783165620124-ujf7u1-ws,Document 4,"",draft,2026-07-04 11:47:00.295,2026-07-04 11:47:00.295
dcb45696-cb7e-46d3-b4f7-b8717cf25ddd,test-matter-ci-1783165620124-ujf7u1-ws-doc-5,test-matter-ci-1783165620124-ujf7u1-ws,Document 5,"",draft,2026-07-04 11:47:00.296,2026-07-04 11:47:00.296
5237b1db-bdc3-435d-93be-5a224f440c2d,test-matter-ci-1783165620124-ujf7u1-ws-doc-6,test-matter-ci-1783165620124-ujf7u1-ws,Document 6,"",draft,2026-07-04 11:47:00.297,2026-07-04 11:47:00.297
a9a4ba90-507d-49d4-9147-41610afe5359,doc-mr6arqf5-r8cmyx,mock-intake-1783165620346-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 11:47:00.387,2026-07-04 11:47:00.387
41aae8cc-c10b-41e8-b2be-5f76b4c2ad0e,doc-1783165620620,mock-intake-1783165620616-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 11:47:00.621,2026-07-04 11:47:00.621
688d7da4-a106-43a5-9bb1-edf351aad46c,doc-orig-1783165620636,mock-intake-1783165620635-cdu,Original Doc,representation,active,2026-07-04 11:47:00.636,2026-07-04 11:47:00.636
7ba1a2cb-9fa1-40b7-b417-7ae96f4172a4,doc-mr6arqn3-5dv1gk,mock-intake-1783165620635-cdu,代理词（更新）,representation,draft,2026-07-04 11:47:00.647,2026-07-04 11:47:00.647
db5e47c1-c787-4e60-b7f6-6d6a3a570809,doc-mr6arqne-e1m4sx,mock-intake-1783165620635-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 11:47:00.651,2026-07-04 11:47:00.651
045d1c24-bb8e-4c4e-96f9-055ea47bd37e,doc-mr6arqpt-peel5f,mock-intake-1783165620727-idem-chdoc,t,challenge_opinion,draft,2026-07-04 11:47:00.752,2026-07-04 11:47:00.752
803b8daf-7573-4bd2-a537-63b4eb7cf83d,doc-mr6arqqi-eoa87g,mock-intake-1783165620760-idem-docup,代理词（更新）,representation,draft,2026-07-04 11:47:00.772,2026-07-04 11:47:00.772
491a9ba4-8111-41e7-8916-ea47cca75f23,test-matter-ci-1783176112696-u4mys2-ws-doc-1,test-matter-ci-1783176112696-u4mys2-ws,Document 1,"",draft,2026-07-04 14:41:52.841,2026-07-04 14:41:52.841
b7ec20f2-2f74-4860-8ab9-d6f70eab2acc,test-matter-ci-1783176112696-u4mys2-ws-doc-2,test-matter-ci-1783176112696-u4mys2-ws,Document 2,"",draft,2026-07-04 14:41:52.844,2026-07-04 14:41:52.844
9bcc3798-7f7f-4f57-8377-449e7dde5569,test-matter-ci-1783168954397-13uosh-ws-doc-1,test-matter-ci-1783168954397-13uosh-ws,Document 1,"",draft,2026-07-04 12:42:34.549,2026-07-04 12:42:34.549
b7c71e65-1a54-4e32-abaa-f6599bba3cb6,test-matter-ci-1783168954397-13uosh-ws-doc-2,test-matter-ci-1783168954397-13uosh-ws,Document 2,"",draft,2026-07-04 12:42:34.55,2026-07-04 12:42:34.55
222b8bb0-e8f4-4f26-a068-f38b63957389,test-matter-ci-1783168954397-13uosh-ws-doc-3,test-matter-ci-1783168954397-13uosh-ws,Document 3,"",draft,2026-07-04 12:42:34.551,2026-07-04 12:42:34.551
73d3666e-1608-4cf8-9881-4ce1a65221ec,test-matter-ci-1783176112696-u4mys2-ws-doc-3,test-matter-ci-1783176112696-u4mys2-ws,Document 3,"",draft,2026-07-04 14:41:52.845,2026-07-04 14:41:52.845
59d9d4e2-f3a5-4da1-8ab0-e3c652c552a9,test-matter-ci-1783168954397-13uosh-ws-doc-4,test-matter-ci-1783168954397-13uosh-ws,Document 4,"",draft,2026-07-04 12:42:34.555,2026-07-04 12:42:34.555
50e60989-207c-4401-866e-c4fad34ffe64,test-matter-ci-1783168954397-13uosh-ws-doc-5,test-matter-ci-1783168954397-13uosh-ws,Document 5,"",draft,2026-07-04 12:42:34.556,2026-07-04 12:42:34.556
6d85ad39-25b3-443f-9bd1-266d45e40ff9,test-matter-ci-1783168954397-13uosh-ws-doc-6,test-matter-ci-1783168954397-13uosh-ws,Document 6,"",draft,2026-07-04 12:42:34.557,2026-07-04 12:42:34.557
399b7d89-22d6-4f36-aecb-9c21d2f2a5eb,doc-1783176113039,mock-intake-1783176113038-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 14:41:53.039,2026-07-04 14:41:53.039
cf48a22d-21da-49d6-8a0a-d061e95e4b0b,doc-orig-1783176113051,mock-intake-1783176113050-cdu,Original Doc,representation,active,2026-07-04 14:41:53.052,2026-07-04 14:41:53.052
10c97fb4-01db-4597-b3a8-126bd269c317,doc-mr6cr78h-gpxv2q,mock-intake-1783168954707-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 12:42:34.727,2026-07-04 12:42:34.727
f5a78a13-f433-4d1f-8846-7619e81dc1a4,doc-1783168954904,mock-intake-1783168954883-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 12:42:34.905,2026-07-04 12:42:34.905
8a62091a-5e81-4dea-bba2-9f4a0b07b8f6,doc-orig-1783168954923,mock-intake-1783168954922-cdu,Original Doc,representation,active,2026-07-04 12:42:34.923,2026-07-04 12:42:34.923
8dac437a-c05e-478a-9076-b3dd256809a6,doc-mr6cr7e5-s0am0t,mock-intake-1783168954922-cdu,代理词（更新）,representation,draft,2026-07-04 12:42:34.935,2026-07-04 12:42:34.935
a0c42fa8-0e16-4d75-b104-9bd247e4543f,doc-mr6cr7ei-3hoi32,mock-intake-1783168954922-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 12:42:34.938,2026-07-04 12:42:34.938
1e5971ee-cae6-4773-a3df-ec27446bbe62,doc-mr6cr7ge-hx8l0q,mock-intake-1783168955001-idem-chdoc,t,challenge_opinion,draft,2026-07-04 12:42:35.022,2026-07-04 12:42:35.022
d85d0023-0be9-4f63-84fc-e5f5f572e643,doc-mr6cr7hd-jo3q0v,mock-intake-1783168955038-idem-docup,代理词（更新）,representation,draft,2026-07-04 12:42:35.053,2026-07-04 12:42:35.053
03f26b6b-24ba-47d4-9d16-8a9e10f37a02,test-matter-ci-1783169305580-leejtq-ws-doc-1,test-matter-ci-1783169305580-leejtq-ws,Document 1,"",draft,2026-07-04 12:48:25.764,2026-07-04 12:48:25.764
a5042bc7-94dd-43f3-8c02-f77db6266f73,test-matter-ci-1783169305580-leejtq-ws-doc-2,test-matter-ci-1783169305580-leejtq-ws,Document 2,"",draft,2026-07-04 12:48:25.769,2026-07-04 12:48:25.769
df55e68d-ead3-43fb-8b53-e26abcb27e93,test-matter-ci-1783169305580-leejtq-ws-doc-3,test-matter-ci-1783169305580-leejtq-ws,Document 3,"",draft,2026-07-04 12:48:25.77,2026-07-04 12:48:25.77
9c2ae891-718d-473e-bbe2-c6751c352388,test-matter-ci-1783169305580-leejtq-ws-doc-4,test-matter-ci-1783169305580-leejtq-ws,Document 4,"",draft,2026-07-04 12:48:25.772,2026-07-04 12:48:25.772
186c13c3-6613-4955-a79f-ccbea503fd4e,test-matter-ci-1783169305580-leejtq-ws-doc-5,test-matter-ci-1783169305580-leejtq-ws,Document 5,"",draft,2026-07-04 12:48:25.774,2026-07-04 12:48:25.774
9405e10d-cc2c-44c5-b9cd-01ca5580ad3a,test-matter-ci-1783169305580-leejtq-ws-doc-6,test-matter-ci-1783169305580-leejtq-ws,Document 6,"",draft,2026-07-04 12:48:25.777,2026-07-04 12:48:25.777
9969f99c-1fd4-4d93-bfc7-72ab4a152823,doc-mr6cyq7d-tk6q6e,mock-intake-1783169305887-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 12:48:25.976,2026-07-04 12:48:25.976
cfbf3322-689f-4eb2-970c-732967df50e2,doc-1783169306040,mock-intake-1783169306038-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 12:48:26.04,2026-07-04 12:48:26.04
82035607-5576-48b9-8844-cc6abc3bbb08,doc-orig-1783169306056,mock-intake-1783169306054-cdu,Original Doc,representation,active,2026-07-04 12:48:26.057,2026-07-04 12:48:26.057
6a98f0a3-8ab3-4cf2-b11b-1aa755e007b0,doc-mr6cyqbw-dkmpu2,mock-intake-1783169306054-cdu,代理词（更新）,representation,draft,2026-07-04 12:48:26.132,2026-07-04 12:48:26.132
4bb1d4a8-40fd-4fb2-9b41-d574b1abca98,doc-mr6cyqe0-stated,mock-intake-1783169306054-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 12:48:26.136,2026-07-04 12:48:26.136
ca4c4256-500d-4991-9d14-e570b98af99f,doc-mr6cyqgd-fm3e9j,mock-intake-1783169306213-idem-chdoc,t,challenge_opinion,draft,2026-07-04 12:48:26.246,2026-07-04 12:48:26.246
5c94f742-cc69-4e0a-99c8-f6262de27ed6,doc-mr6cyqi1-xrqf4u,mock-intake-1783169306268-idem-docup,代理词（更新）,representation,draft,2026-07-04 12:48:26.311,2026-07-04 12:48:26.311
211c1865-558c-4d96-a460-f0184d1a86c9,test-matter-ci-1783170091894-mrwaw5-ws-doc-1,test-matter-ci-1783170091894-mrwaw5-ws,Document 1,"",draft,2026-07-04 13:01:32.052,2026-07-04 13:01:32.052
0ca91481-03e3-43c2-8fd0-4dfe265f9cf4,test-matter-ci-1783170091894-mrwaw5-ws-doc-2,test-matter-ci-1783170091894-mrwaw5-ws,Document 2,"",draft,2026-07-04 13:01:32.055,2026-07-04 13:01:32.055
4624a2ac-939a-442f-9914-fa82c82c6bf7,test-matter-ci-1783170091894-mrwaw5-ws-doc-3,test-matter-ci-1783170091894-mrwaw5-ws,Document 3,"",draft,2026-07-04 13:01:32.057,2026-07-04 13:01:32.057
49289c95-c071-4e0e-8b26-8ff7d0a85c59,test-matter-ci-1783170091894-mrwaw5-ws-doc-4,test-matter-ci-1783170091894-mrwaw5-ws,Document 4,"",draft,2026-07-04 13:01:32.058,2026-07-04 13:01:32.058
d8097829-f30d-4f54-8c33-a511f97fb76c,test-matter-ci-1783170091894-mrwaw5-ws-doc-5,test-matter-ci-1783170091894-mrwaw5-ws,Document 5,"",draft,2026-07-04 13:01:32.059,2026-07-04 13:01:32.059
fb238d1c-72b8-4f80-a48c-6f24352fafe7,test-matter-ci-1783170091894-mrwaw5-ws-doc-6,test-matter-ci-1783170091894-mrwaw5-ws,Document 6,"",draft,2026-07-04 13:01:32.061,2026-07-04 13:01:32.061
05a15638-d3e1-4f2e-b5a1-f0d9eacdce36,doc-mr6dfkx9-hvk6sy,mock-intake-1783170092188-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 13:01:32.246,2026-07-04 13:01:32.246
5f168c35-bc72-4dba-878b-2be7076185b3,doc-1783170092395,mock-intake-1783170092393-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 13:01:32.395,2026-07-04 13:01:32.395
c324428a-ee26-4306-acfc-becebabdad18,doc-orig-1783170092405,mock-intake-1783170092403-cdu,Original Doc,representation,active,2026-07-04 13:01:32.406,2026-07-04 13:01:32.406
c2f49e4d-d46a-4601-9a6a-fe125e513512,doc-mr6dfl2x-niatee,mock-intake-1783170092403-cdu,代理词（更新）,representation,draft,2026-07-04 13:01:32.417,2026-07-04 13:01:32.417
a3632bdb-a231-4dad-bccf-bdf17760181f,doc-mr6dfl38-ktco7h,mock-intake-1783170092403-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 13:01:32.421,2026-07-04 13:01:32.421
9d694a82-7244-4694-a09f-97f710298a1e,doc-mr6dfl5n-mlzpty,mock-intake-1783170092504-idem-chdoc,t,challenge_opinion,draft,2026-07-04 13:01:32.529,2026-07-04 13:01:32.529
1efc056e-1e23-41b3-9f0e-e66ac5b3e86a,doc-mr6dfl6i-wf5mfx,mock-intake-1783170092535-idem-docup,代理词（更新）,representation,draft,2026-07-04 13:01:32.55,2026-07-04 13:01:32.55
36d9e835-763a-4f02-9e79-462b4100f6f1,test-matter-ci-1783171119272-yqv54g-ws-doc-1,test-matter-ci-1783171119272-yqv54g-ws,Document 1,"",draft,2026-07-04 13:18:39.413,2026-07-04 13:18:39.413
827dabe4-bf6e-4f27-8f5a-f04fd9b75dbc,test-matter-ci-1783171119272-yqv54g-ws-doc-2,test-matter-ci-1783171119272-yqv54g-ws,Document 2,"",draft,2026-07-04 13:18:39.417,2026-07-04 13:18:39.417
2ad7af41-5164-415c-9384-af5deca5df62,test-matter-ci-1783171119272-yqv54g-ws-doc-3,test-matter-ci-1783171119272-yqv54g-ws,Document 3,"",draft,2026-07-04 13:18:39.419,2026-07-04 13:18:39.419
cd6abe59-bf4f-454c-9fea-6be8f2355467,test-matter-ci-1783171119272-yqv54g-ws-doc-4,test-matter-ci-1783171119272-yqv54g-ws,Document 4,"",draft,2026-07-04 13:18:39.421,2026-07-04 13:18:39.421
090a5a3d-3618-4c3b-b981-778ac1184bb8,test-matter-ci-1783171119272-yqv54g-ws-doc-5,test-matter-ci-1783171119272-yqv54g-ws,Document 5,"",draft,2026-07-04 13:18:39.422,2026-07-04 13:18:39.422
7069e32d-a649-469f-a8d2-b0d1d4eb798c,test-matter-ci-1783171119272-yqv54g-ws-doc-6,test-matter-ci-1783171119272-yqv54g-ws,Document 6,"",draft,2026-07-04 13:18:39.423,2026-07-04 13:18:39.423
82826944-6826-4b6e-a453-f5f1e32909d3,doc-mr6e1loz-6ftjut,mock-intake-1783171119626-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 13:18:39.668,2026-07-04 13:18:39.668
76ec0ca9-f93b-4a02-86e8-4d30ee086dc0,doc-1783171119713,mock-intake-1783171119712-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 13:18:39.714,2026-07-04 13:18:39.714
3f8f3401-11c1-4615-a8f6-ab327c1f40da,doc-orig-1783171119723,mock-intake-1783171119722-cdu,Original Doc,representation,active,2026-07-04 13:18:39.724,2026-07-04 13:18:39.724
c10e45d5-cc46-45d0-8ca7-b6c5819d7419,doc-mr6e1lrm-a3oxk3,mock-intake-1783171119722-cdu,代理词（更新）,representation,draft,2026-07-04 13:18:39.753,2026-07-04 13:18:39.753
d0e72b20-d042-4790-8643-805da1e9117e,doc-mr6e1lsh-qpxo8b,mock-intake-1783171119722-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 13:18:39.761,2026-07-04 13:18:39.761
196c48b9-6036-4897-aa3c-71e4c5aa8fbe,doc-mr6e1luj-0qtie5,mock-intake-1783171119832-idem-chdoc,t,challenge_opinion,draft,2026-07-04 13:18:39.853,2026-07-04 13:18:39.853
1e51b668-8631-40f9-be54-8245d2e7de18,doc-mr6e1lvb-4a0eug,mock-intake-1783171119860-idem-docup,代理词（更新）,representation,draft,2026-07-04 13:18:39.874,2026-07-04 13:18:39.874
5cb358e6-b96a-4411-b4bf-f02772a526a2,test-matter-ci-1783171958117-po8vnx-ws-doc-1,test-matter-ci-1783171958117-po8vnx-ws,Document 1,"",draft,2026-07-04 13:32:38.27,2026-07-04 13:32:38.27
ae4b33e3-0c07-4b76-8bf4-ac41b5dc8923,test-matter-ci-1783171958117-po8vnx-ws-doc-2,test-matter-ci-1783171958117-po8vnx-ws,Document 2,"",draft,2026-07-04 13:32:38.273,2026-07-04 13:32:38.273
06703dfb-f6b2-4878-94b0-1f85c9efb6cd,test-matter-ci-1783171958117-po8vnx-ws-doc-3,test-matter-ci-1783171958117-po8vnx-ws,Document 3,"",draft,2026-07-04 13:32:38.275,2026-07-04 13:32:38.275
6158d14a-d5c6-4211-90d0-c727a1f9d8ed,test-matter-ci-1783171958117-po8vnx-ws-doc-4,test-matter-ci-1783171958117-po8vnx-ws,Document 4,"",draft,2026-07-04 13:32:38.276,2026-07-04 13:32:38.276
c61f24ae-48ef-4b9b-a4a5-e85179dd039f,test-matter-ci-1783171958117-po8vnx-ws-doc-5,test-matter-ci-1783171958117-po8vnx-ws,Document 5,"",draft,2026-07-04 13:32:38.278,2026-07-04 13:32:38.278
5a9cc950-7d67-4d69-85e8-3c5325dd0d18,test-matter-ci-1783171958117-po8vnx-ws-doc-6,test-matter-ci-1783171958117-po8vnx-ws,Document 6,"",draft,2026-07-04 13:32:38.279,2026-07-04 13:32:38.279
b95e8cd4-24bd-4723-bc9b-b2fa2f61ec18,doc-mr6ejkv6-3afqb5,mock-intake-1783171958357-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 13:32:38.394,2026-07-04 13:32:38.394
f03b6182-8939-4296-8580-305af33c9748,doc-1783171958530,mock-intake-1783171958490-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 13:32:38.531,2026-07-04 13:32:38.531
60fd72f3-472a-424b-8343-52fe9bc149aa,doc-orig-1783171958593,mock-intake-1783171958574-cdu,Original Doc,representation,active,2026-07-04 13:32:38.594,2026-07-04 13:32:38.594
f28133a3-d0de-4bed-802b-cbc2f0355e85,doc-mr6ejl1g-4uj449,mock-intake-1783171958574-cdu,代理词（更新）,representation,draft,2026-07-04 13:32:38.608,2026-07-04 13:32:38.608
d43b8e12-c2b1-400c-a980-4def42aac597,doc-mr6ejl1w-7nytrz,mock-intake-1783171958574-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 13:32:38.613,2026-07-04 13:32:38.613
e376b810-1c19-424d-a621-8e10100aabb7,doc-mr6ejl4c-rns3oo,mock-intake-1783171958698-idem-chdoc,t,challenge_opinion,draft,2026-07-04 13:32:38.708,2026-07-04 13:32:38.708
f8f7ef20-a5c2-408c-8d2c-d0e3d5c3914f,doc-mr6ejl4w-2dl03z,mock-intake-1783171958714-idem-docup,代理词（更新）,representation,draft,2026-07-04 13:32:38.727,2026-07-04 13:32:38.727
c9d9c102-a9d6-429d-b155-9aa93664f4fa,test-matter-ci-1783172448996-xalx0q-ws-doc-1,test-matter-ci-1783172448996-xalx0q-ws,Document 1,"",draft,2026-07-04 13:40:49.166,2026-07-04 13:40:49.166
065394cc-760c-45df-9f58-5d89df9e322d,test-matter-ci-1783172448996-xalx0q-ws-doc-2,test-matter-ci-1783172448996-xalx0q-ws,Document 2,"",draft,2026-07-04 13:40:49.171,2026-07-04 13:40:49.171
afa98ec0-6ec9-4249-9b4e-2d7630cc6265,test-matter-ci-1783172448996-xalx0q-ws-doc-3,test-matter-ci-1783172448996-xalx0q-ws,Document 3,"",draft,2026-07-04 13:40:49.172,2026-07-04 13:40:49.172
efd8799c-9656-42be-97cb-902b38af40ca,test-matter-ci-1783172448996-xalx0q-ws-doc-4,test-matter-ci-1783172448996-xalx0q-ws,Document 4,"",draft,2026-07-04 13:40:49.174,2026-07-04 13:40:49.174
1a61974c-29d1-4d36-9219-ffc1e0a8f882,test-matter-ci-1783172448996-xalx0q-ws-doc-5,test-matter-ci-1783172448996-xalx0q-ws,Document 5,"",draft,2026-07-04 13:40:49.175,2026-07-04 13:40:49.175
804d07b0-b2b9-40e0-97af-08df3979a1a6,test-matter-ci-1783172448996-xalx0q-ws-doc-6,test-matter-ci-1783172448996-xalx0q-ws,Document 6,"",draft,2026-07-04 13:40:49.177,2026-07-04 13:40:49.177
3642e174-a112-4673-80d0-8d59f4e02a8e,doc-mr6eu3nb-ca4h24,mock-intake-1783172449258-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 13:40:49.303,2026-07-04 13:40:49.303
1ab3c45a-c009-4654-b457-bab7fe14860b,doc-1783172449428,mock-intake-1783172449424-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 13:40:49.429,2026-07-04 13:40:49.429
9a4523ae-4e8d-429b-8158-bb543b83b2a7,doc-orig-1783172449466,mock-intake-1783172449464-cdu,Original Doc,representation,active,2026-07-04 13:40:49.467,2026-07-04 13:40:49.467
d71be4f9-a0ba-458f-99d6-85e82e6e6a61,doc-mr6eu3sz-vr6usu,mock-intake-1783172449464-cdu,代理词（更新）,representation,draft,2026-07-04 13:40:49.505,2026-07-04 13:40:49.505
a283448a-8327-4ecc-9d1e-7d6dabb842c9,doc-mr6eu3tx-gwwscp,mock-intake-1783172449464-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 13:40:49.51,2026-07-04 13:40:49.51
d1d53752-cd17-48f8-9ab2-f723ce3056ad,doc-mr6eu3w8-d9df8w,mock-intake-1783172449587-idem-chdoc,t,challenge_opinion,draft,2026-07-04 13:40:49.613,2026-07-04 13:40:49.613
d9e965e6-fdaf-470b-8d67-cbf70d51ee2f,doc-mr6eu3x5-7gjnk0,mock-intake-1783172449621-idem-docup,代理词（更新）,representation,draft,2026-07-04 13:40:49.634,2026-07-04 13:40:49.634
51b8e3e9-5b69-49dd-b278-cb837494e031,test-document-ws-1783176112696-9n9fxg-1-doc-1,test-document-ws-1783176112696-9n9fxg-1,Doc 1,contract,draft,2026-07-04 14:41:52.794,2026-07-04 14:41:52.794
14282ddc-b9d2-43a9-bc13-d01875c1f9cb,test-document-ws-1783174109749-uevnzt-1-doc-1,test-document-ws-1783174109749-uevnzt-1,Doc 1,contract,draft,2026-07-04 14:08:29.875,2026-07-04 14:08:29.875
8518bdc1-a56a-42d6-93b3-4f608ae1cd13,test-document-ws-1783174110901-2d9ijc-1-doc-1,test-document-ws-1783174110901-2d9ijc-1,Doc 1,contract,draft,2026-07-04 14:08:31.006,2026-07-04 14:08:31.006
e0827d71-1fc4-44be-b336-c98670496de2,test-matter-ci-1783176112696-u4mys2-ws-doc-4,test-matter-ci-1783176112696-u4mys2-ws,Document 4,"",draft,2026-07-04 14:41:52.848,2026-07-04 14:41:52.848
657bb2e0-6a78-4c91-968d-2a0eeea82703,test-matter-ci-1783176112696-u4mys2-ws-doc-5,test-matter-ci-1783176112696-u4mys2-ws,Document 5,"",draft,2026-07-04 14:41:52.849,2026-07-04 14:41:52.849
03fdc198-e94e-4983-ac96-01ac55592f5a,test-matter-ci-1783176112696-u4mys2-ws-doc-6,test-matter-ci-1783176112696-u4mys2-ws,Document 6,"",draft,2026-07-04 14:41:52.85,2026-07-04 14:41:52.85
3fceb38a-d195-487d-9e43-11099c857455,doc-mr6h0mn2-y4j0bf,mock-intake-1783176113050-cdu,代理词（更新）,representation,draft,2026-07-04 14:41:53.071,2026-07-04 14:41:53.071
79ae8f21-404f-4bb2-9014-a91e9b22680a,test-matter-ci-1783174110901-l9ac8w-ws-doc-1,test-matter-ci-1783174110901-l9ac8w-ws,Document 1,"",draft,2026-07-04 14:08:31.06,2026-07-04 14:08:31.06
8de16bbe-cff4-407f-b799-ab6d4d5ce19f,test-matter-ci-1783174110901-l9ac8w-ws-doc-2,test-matter-ci-1783174110901-l9ac8w-ws,Document 2,"",draft,2026-07-04 14:08:31.062,2026-07-04 14:08:31.062
24e9fdab-252a-4f51-b79a-e942adf14a59,test-matter-ci-1783174110901-l9ac8w-ws-doc-3,test-matter-ci-1783174110901-l9ac8w-ws,Document 3,"",draft,2026-07-04 14:08:31.064,2026-07-04 14:08:31.064
598c7796-13da-48f4-9720-5bdefa9b4218,test-matter-ci-1783174110901-l9ac8w-ws-doc-4,test-matter-ci-1783174110901-l9ac8w-ws,Document 4,"",draft,2026-07-04 14:08:31.065,2026-07-04 14:08:31.065
d8d2f5de-b137-42dd-aeb8-aba7679f6dd1,test-matter-ci-1783174110901-l9ac8w-ws-doc-5,test-matter-ci-1783174110901-l9ac8w-ws,Document 5,"",draft,2026-07-04 14:08:31.066,2026-07-04 14:08:31.066
cbf2d00a-cdb1-43e7-9131-e66c25489a6f,test-matter-ci-1783174110901-l9ac8w-ws-doc-6,test-matter-ci-1783174110901-l9ac8w-ws,Document 6,"",draft,2026-07-04 14:08:31.068,2026-07-04 14:08:31.068
1496dfcd-7a45-418f-8a87-1921d0469396,doc-mr6ftpyn-m7ycap,mock-intake-1783174111140-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 14:08:31.158,2026-07-04 14:08:31.158
9ecf20e9-ff46-407b-a6b3-41974f82b3ea,doc-1783174111230,mock-intake-1783174111223-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 14:08:31.231,2026-07-04 14:08:31.231
f5a5173f-425e-4904-a765-f3a29473632a,doc-orig-1783174111345,mock-intake-1783174111331-cdu,Original Doc,representation,active,2026-07-04 14:08:31.346,2026-07-04 14:08:31.346
83286370-575a-47c6-81c2-b4ea80457f13,doc-mr6ftq4d-s9yu8b,mock-intake-1783174111331-cdu,代理词（更新）,representation,draft,2026-07-04 14:08:31.376,2026-07-04 14:08:31.376
2b4b5b2c-3927-4ef0-9f88-d65cf7fd37bb,doc-mr6ftq5e-dzf29o,mock-intake-1783174111331-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 14:08:31.395,2026-07-04 14:08:31.395
31e58d1c-15a6-4cd8-8893-2c8820c950b0,doc-mr6ftq8f-zcwpjj,mock-intake-1783174111500-idem-chdoc,t,challenge_opinion,draft,2026-07-04 14:08:31.509,2026-07-04 14:08:31.509
3b05b375-f88b-46a1-8e55-3bacf911cc06,doc-mr6ftq98-v0swiw,mock-intake-1783174111529-idem-docup,代理词（更新）,representation,draft,2026-07-04 14:08:31.611,2026-07-04 14:08:31.611
d2a64aff-f37a-4877-965e-6ad11913c8a3,doc-mr6h0mnr-gzayqe,mock-intake-1783176113050-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 14:41:53.08,2026-07-04 14:41:53.08
